C1/5,E0/5,E0/5,C1/5,E0/5,E0/5,F1/5,A0/4,A0/4,C1/5,C1/5,C1/5,C1/5,B0/4,A0/4,A0/4,A0/4,C1/5,A0/5,E0/5,F1/5,E0/5,C1/5,D0/5,D0/5,C1/5,E0/5,F1/4,A0/4,C1/5,C1/5,C1/5,C1/5,A0/4,A0/4,C1/5,E0/5,E0/5,E0/5,D0/5,E0/5,C1/5,A0/4,E0/5,E0/5,E0/5,D0/5,C1/5,E0/5,F1/5,A0/5,E0/5,G1/5,E0/5,D0/5,C1/5,E0/5,E0/5,E0/5,E0/5,G1/5,G1/5,E0/5,C1/5,C1/5,D0/5,D0/5,C1/5,D0/5,D0/5,E0/4,F1/4,A0/4,C1/5,C1/5,B0/4,A0/4,E0/4,F1/4,A0/4,C1/5,C1/5,B0/4,A0/4,E0/4,F1/4,A0/4,B0/4,B0/4,C1/5,A0/4,C1/5,B0/4,A0/4,A0/4,A0/4,B0/4,C1/5,C1/5,A0/4,E0/4,F1/4,A0/4,C1/5,C1/5,B0/4,A0/4,E0/4,F1/4,A0/4,C1/5,C1/5,B0/4,A0/4,E0/4,F1/4,A0/4,B0/4,B0/4,C1/5,A0/4,C1/5,B0/4,A0/4,E0/5,E0/5,C1/5,A0/4,E0/5,C1/5,B0/4,A0/4,C1/5,C1/5,B0/4,A0/4,C1/5,C1/5,A0/4,E0/4,E0/4,G0/4,E0/4,E0/4,D0/4,C1/4,D0/4,C1/4,E0/4,A0/4,A0/4,A0/4,A0/4,C1/5,C1/5,D0/5,D0/5,E0/5,E0/5,D0/5,E0/5,C1/5,A0/4,A0/4,F1/4,A0/4,A0/4,F1/4,B0/4,F1/4,F1/4,A0/4,A0/4,F1/4,B0/4,B0/4,F1/4,E0/5,E0/5,C1/5,F1/4,A0/4,A0/4,A0/4,B0/4,B0/4,F1/4
D0/5,F0/5,F0/5,D0/5,F0/5,F0/5,G0/5,B-1/4,B-1/4,D0/5,D0/5,D0/5,D0/5,C0/5,B-1/4,B-1/4,B-1/4,D0/5,B-1/5,F0/5,G0/5,F0/5,D0/5,E-1/5,E-1/5,D0/5,F0/5,G0/4,B-1/4,D0/5,D0/5,D0/5,D0/5,B-1/4,B-1/4,D0/5,F0/5,F0/5,F0/5,E-1/5,F0/5,D0/5,B-1/4,F0/5,F0/5,F0/5,E-1/5,D0/5,F0/5,G0/5,B-1/5,F0/5,A0/5,F0/5,E-1/5,D0/5,F0/5,F0/5,F0/5,F0/5,A0/5,A0/5,F0/5,D0/5,D0/5,E-1/5,E-1/5,D0/5,E-1/5,E-1/5,F0/4,G0/4,B-1/4,D0/5,D0/5,C0/5,B-1/4,F0/4,G0/4,B-1/4,D0/5,D0/5,C0/5,B-1/4,F0/4,G0/4,B-1/4,C0/5,C0/5,D0/5,B-1/4,D0/5,C0/5,B-1/4,B-1/4,B-1/4,C0/5,D0/5,D0/5,B-1/4,F0/4,G0/4,B-1/4,D0/5,D0/5,C0/5,B-1/4,F0/4,G0/4,B-1/4,D0/5,D0/5,C0/5,B-1/4,F0/4,G0/4,B-1/4,C0/5,C0/5,D0/5,B-1/4,D0/5,C0/5,B-1/4,F0/5,F0/5,D0/5,B-1/4,F0/5,D0/5,C0/5,B-1/4,D0/5,D0/5,C0/5,B-1/4,D0/5,D0/5,B-1/4,F0/4,F0/4,A-1/4,F0/4,F0/4,E-1/4,D0/4,E-1/4,D0/4,F0/4,B-1/4,B-1/4,B-1/4,B-1/4,D0/5,D0/5,E-1/5,E-1/5,F0/5,F0/5,E-1/5,F0/5,D0/5,B-1/4,B-1/4,G0/4,B-1/4,B-1/4,G0/4,C0/5,G0/4,G0/4,B-1/4,B-1/4,G0/4,C0/5,C0/5,G0/4,F0/5,F0/5,D0/5,G0/4,B-1/4,B-1/4,B-1/4,C0/5,C0/5,G0/4
D1/5,F1/5,F1/5,D1/5,F1/5,F1/5,G1/5,B0/4,B0/4,D1/5,D1/5,D1/5,D1/5,C1/5,B0/4,B0/4,B0/4,D1/5,B0/5,F1/5,G1/5,F1/5,D1/5,E0/5,E0/5,D1/5,F1/5,G1/4,B0/4,D1/5,D1/5,D1/5,D1/5,B0/4,B0/4,D1/5,F1/5,F1/5,F1/5,E0/5,F1/5,D1/5,B0/4,F1/5,F1/5,F1/5,E0/5,D1/5,F1/5,G1/5,B0/5,F1/5,A1/5,F1/5,E0/5,D1/5,F1/5,F1/5,F1/5,F1/5,A1/5,A1/5,F1/5,D1/5,D1/5,E0/5,E0/5,D1/5,E0/5,E0/5,F1/4,G1/4,B0/4,D1/5,D1/5,C1/5,B0/4,F1/4,G1/4,B0/4,D1/5,D1/5,C1/5,B0/4,F1/4,G1/4,B0/4,C1/5,C1/5,D1/5,B0/4,D1/5,C1/5,B0/4,B0/4,B0/4,C1/5,D1/5,D1/5,B0/4,F1/4,G1/4,B0/4,D1/5,D1/5,C1/5,B0/4,F1/4,G1/4,B0/4,D1/5,D1/5,C1/5,B0/4,F1/4,G1/4,B0/4,C1/5,C1/5,D1/5,B0/4,D1/5,C1/5,B0/4,F1/5,F1/5,D1/5,B0/4,F1/5,D1/5,C1/5,B0/4,D1/5,D1/5,C1/5,B0/4,D1/5,D1/5,B0/4,F1/4,F1/4,A0/4,F1/4,F1/4,E0/4,D1/4,E0/4,D1/4,F1/4,B0/4,B0/4,B0/4,B0/4,D1/5,D1/5,E0/5,E0/5,F1/5,F1/5,E0/5,F1/5,D1/5,B0/4,B0/4,G1/4,B0/4,B0/4,G1/4,C1/5,G1/4,G1/4,B0/4,B0/4,G1/4,C1/5,C1/5,G1/4,F1/5,F1/5,D1/5,G1/4,B0/4,B0/4,B0/4,C1/5,C1/5,G1/4
E0/5,G0/5,G0/5,E0/5,G0/5,G0/5,A0/5,C0/5,C0/5,E0/5,E0/5,E0/5,E0/5,D0/5,C0/5,C0/5,C0/5,E0/5,C0/6,G0/5,A0/5,G0/5,E0/5,F0/5,F0/5,E0/5,G0/5,A0/4,C0/5,E0/5,E0/5,E0/5,E0/5,C0/5,C0/5,E0/5,G0/5,G0/5,G0/5,F0/5,G0/5,E0/5,C0/5,G0/5,G0/5,G0/5,F0/5,E0/5,G0/5,A0/5,C0/6,G0/5,B0/5,G0/5,F0/5,E0/5,G0/5,G0/5,G0/5,G0/5,B0/5,B0/5,G0/5,E0/5,E0/5,F0/5,F0/5,E0/5,F0/5,F0/5,G0/4,A0/4,C0/5,E0/5,E0/5,D0/5,C0/5,G0/4,A0/4,C0/5,E0/5,E0/5,D0/5,C0/5,G0/4,A0/4,C0/5,D0/5,D0/5,E0/5,C0/5,E0/5,D0/5,C0/5,C0/5,C0/5,D0/5,E0/5,E0/5,C0/5,G0/4,A0/4,C0/5,E0/5,E0/5,D0/5,C0/5,G0/4,A0/4,C0/5,E0/5,E0/5,D0/5,C0/5,G0/4,A0/4,C0/5,D0/5,D0/5,E0/5,C0/5,E0/5,D0/5,C0/5,G0/5,G0/5,E0/5,C0/5,G0/5,E0/5,D0/5,C0/5,E0/5,E0/5,D0/5,C0/5,E0/5,E0/5,C0/5,G0/4,G0/4,B-1/4,G0/4,G0/4,F0/4,E0/4,F0/4,E0/4,G0/4,C0/5,C0/5,C0/5,C0/5,E0/5,E0/5,F0/5,F0/5,G0/5,G0/5,F0/5,G0/5,E0/5,C0/5,C0/5,A0/4,C0/5,C0/5,A0/4,D0/5,A0/4,A0/4,C0/5,C0/5,A0/4,D0/5,D0/5,A0/4,G0/5,G0/5,E0/5,A0/4,C0/5,C0/5,C0/5,D0/5,D0/5,A0/4
E1/5,G1/5,G1/5,E1/5,G1/5,G1/5,A1/5,C1/5,C1/5,E1/5,E1/5,E1/5,E1/5,D1/5,C1/5,C1/5,C1/5,E1/5,C1/6,G1/5,A1/5,G1/5,E1/5,F1/5,F1/5,E1/5,G1/5,A1/4,C1/5,E1/5,E1/5,E1/5,E1/5,C1/5,C1/5,E1/5,G1/5,G1/5,G1/5,F1/5,G1/5,E1/5,C1/5,G1/5,G1/5,G1/5,F1/5,E1/5,G1/5,A1/5,C1/6,G1/5,B1/5,G1/5,F1/5,E1/5,G1/5,G1/5,G1/5,G1/5,B1/5,B1/5,G1/5,E1/5,E1/5,F1/5,F1/5,E1/5,F1/5,F1/5,G1/4,A1/4,C1/5,E1/5,E1/5,D1/5,C1/5,G1/4,A1/4,C1/5,E1/5,E1/5,D1/5,C1/5,G1/4,A1/4,C1/5,D1/5,D1/5,E1/5,C1/5,E1/5,D1/5,C1/5,C1/5,C1/5,D1/5,E1/5,E1/5,C1/5,G1/4,A1/4,C1/5,E1/5,E1/5,D1/5,C1/5,G1/4,A1/4,C1/5,E1/5,E1/5,D1/5,C1/5,G1/4,A1/4,C1/5,D1/5,D1/5,E1/5,C1/5,E1/5,D1/5,C1/5,G1/5,G1/5,E1/5,C1/5,G1/5,E1/5,D1/5,C1/5,E1/5,E1/5,D1/5,C1/5,E1/5,E1/5,C1/5,G1/4,G1/4,B0/4,G1/4,G1/4,F1/4,E1/4,F1/4,E1/4,G1/4,C1/5,C1/5,C1/5,C1/5,E1/5,E1/5,F1/5,F1/5,G1/5,G1/5,F1/5,G1/5,E1/5,C1/5,C1/5,A1/4,C1/5,C1/5,A1/4,D1/5,A1/4,A1/4,C1/5,C1/5,A1/4,D1/5,D1/5,A1/4,G1/5,G1/5,E1/5,A1/4,C1/5,C1/5,C1/5,D1/5,D1/5,A1/4
F1/5,A0/5,A0/5,F1/5,A0/5,A0/5,B0/5,D0/5,D0/5,F1/5,F1/5,F1/5,F1/5,E0/5,D0/5,D0/5,D0/5,F1/5,D0/6,A0/5,B0/5,A0/5,F1/5,G0/5,G0/5,F1/5,A0/5,B0/4,D0/5,F1/5,F1/5,F1/5,F1/5,D0/5,D0/5,F1/5,A0/5,A0/5,A0/5,G0/5,A0/5,F1/5,D0/5,A0/5,A0/5,A0/5,G0/5,F1/5,A0/5,B0/5,D0/6,A0/5,C1/6,A0/5,G0/5,F1/5,A0/5,A0/5,A0/5,A0/5,C1/6,C1/6,A0/5,F1/5,F1/5,G0/5,G0/5,F1/5,G0/5,G0/5,A0/4,B0/4,D0/5,F1/5,F1/5,E0/5,D0/5,A0/4,B0/4,D0/5,F1/5,F1/5,E0/5,D0/5,A0/4,B0/4,D0/5,E0/5,E0/5,F1/5,D0/5,F1/5,E0/5,D0/5,D0/5,D0/5,E0/5,F1/5,F1/5,D0/5,A0/4,B0/4,D0/5,F1/5,F1/5,E0/5,D0/5,A0/4,B0/4,D0/5,F1/5,F1/5,E0/5,D0/5,A0/4,B0/4,D0/5,E0/5,E0/5,F1/5,D0/5,F1/5,E0/5,D0/5,A0/5,A0/5,F1/5,D0/5,A0/5,F1/5,E0/5,D0/5,F1/5,F1/5,E0/5,D0/5,F1/5,F1/5,D0/5,A0/4,A0/4,C0/5,A0/4,A0/4,G0/4,F1/4,G0/4,F1/4,A0/4,D0/5,D0/5,D0/5,D0/5,F1/5,F1/5,G0/5,G0/5,A0/5,A0/5,G0/5,A0/5,F1/5,D0/5,D0/5,B0/4,D0/5,D0/5,B0/4,E0/5,B0/4,B0/4,D0/5,D0/5,B0/4,E0/5,E0/5,B0/4,A0/5,A0/5,F1/5,B0/4,D0/5,D0/5,D0/5,E0/5,E0/5,B0/4
G0/5,B-1/5,B-1/5,G0/5,B-1/5,B-1/5,C0/6,E-1/5,E-1/5,G0/5,G0/5,G0/5,G0/5,F0/5,E-1/5,E-1/5,E-1/5,G0/5,E-1/6,B-1/5,C0/6,B-1/5,G0/5,A-1/5,A-1/5,G0/5,B-1/5,C0/5,E-1/5,G0/5,G0/5,G0/5,G0/5,E-1/5,E-1/5,G0/5,B-1/5,B-1/5,B-1/5,A-1/5,B-1/5,G0/5,E-1/5,B-1/5,B-1/5,B-1/5,A-1/5,G0/5,B-1/5,C0/6,E-1/6,B-1/5,D0/6,B-1/5,A-1/5,G0/5,B-1/5,B-1/5,B-1/5,B-1/5,D0/6,D0/6,B-1/5,G0/5,G0/5,A-1/5,A-1/5,G0/5,A-1/5,A-1/5,B-1/4,C0/5,E-1/5,G0/5,G0/5,F0/5,E-1/5,B-1/4,C0/5,E-1/5,G0/5,G0/5,F0/5,E-1/5,B-1/4,C0/5,E-1/5,F0/5,F0/5,G0/5,E-1/5,G0/5,F0/5,E-1/5,E-1/5,E-1/5,F0/5,G0/5,G0/5,E-1/5,B-1/4,C0/5,E-1/5,G0/5,G0/5,F0/5,E-1/5,B-1/4,C0/5,E-1/5,G0/5,G0/5,F0/5,E-1/5,B-1/4,C0/5,E-1/5,F0/5,F0/5,G0/5,E-1/5,G0/5,F0/5,E-1/5,B-1/5,B-1/5,G0/5,E-1/5,B-1/5,G0/5,F0/5,E-1/5,G0/5,G0/5,F0/5,E-1/5,G0/5,G0/5,E-1/5,B-1/4,B-1/4,D-1/5,B-1/4,B-1/4,A-1/4,G0/4,A-1/4,G0/4,B-1/4,E-1/5,E-1/5,E-1/5,E-1/5,G0/5,G0/5,A-1/5,A-1/5,B-1/5,B-1/5,A-1/5,B-1/5,G0/5,E-1/5,E-1/5,C0/5,E-1/5,E-1/5,C0/5,F0/5,C0/5,C0/5,E-1/5,E-1/5,C0/5,F0/5,F0/5,C0/5,B-1/5,B-1/5,G0/5,C0/5,E-1/5,E-1/5,E-1/5,F0/5,F0/5,C0/5
G1/5,B0/5,B0/5,G1/5,B0/5,B0/5,C1/6,E0/5,E0/5,G1/5,G1/5,G1/5,G1/5,F1/5,E0/5,E0/5,E0/5,G1/5,E0/6,B0/5,C1/6,B0/5,G1/5,A0/5,A0/5,G1/5,B0/5,C1/5,E0/5,G1/5,G1/5,G1/5,G1/5,E0/5,E0/5,G1/5,B0/5,B0/5,B0/5,A0/5,B0/5,G1/5,E0/5,B0/5,B0/5,B0/5,A0/5,G1/5,B0/5,C1/6,E0/6,B0/5,D1/6,B0/5,A0/5,G1/5,B0/5,B0/5,B0/5,B0/5,D1/6,D1/6,B0/5,G1/5,G1/5,A0/5,A0/5,G1/5,A0/5,A0/5,B0/4,C1/5,E0/5,G1/5,G1/5,F1/5,E0/5,B0/4,C1/5,E0/5,G1/5,G1/5,F1/5,E0/5,B0/4,C1/5,E0/5,F1/5,F1/5,G1/5,E0/5,G1/5,F1/5,E0/5,E0/5,E0/5,F1/5,G1/5,G1/5,E0/5,B0/4,C1/5,E0/5,G1/5,G1/5,F1/5,E0/5,B0/4,C1/5,E0/5,G1/5,G1/5,F1/5,E0/5,B0/4,C1/5,E0/5,F1/5,F1/5,G1/5,E0/5,G1/5,F1/5,E0/5,B0/5,B0/5,G1/5,E0/5,B0/5,G1/5,F1/5,E0/5,G1/5,G1/5,F1/5,E0/5,G1/5,G1/5,E0/5,B0/4,B0/4,D0/5,B0/4,B0/4,A0/4,G1/4,A0/4,G1/4,B0/4,E0/5,E0/5,E0/5,E0/5,G1/5,G1/5,A0/5,A0/5,B0/5,B0/5,A0/5,B0/5,G1/5,E0/5,E0/5,C1/5,E0/5,E0/5,C1/5,F1/5,C1/5,C1/5,E0/5,E0/5,C1/5,F1/5,F1/5,C1/5,B0/5,B0/5,G1/5,C1/5,E0/5,E0/5,E0/5,F1/5,F1/5,C1/5
A0/5,C0/6,C0/6,A0/5,C0/6,C0/6,D0/6,F0/5,F0/5,A0/5,A0/5,A0/5,A0/5,G0/5,F0/5,F0/5,F0/5,A0/5,F0/6,C0/6,D0/6,C0/6,A0/5,B-1/5,B-1/5,A0/5,C0/6,D0/5,F0/5,A0/5,A0/5,A0/5,A0/5,F0/5,F0/5,A0/5,C0/6,C0/6,C0/6,B-1/5,C0/6,A0/5,F0/5,C0/6,C0/6,C0/6,B-1/5,A0/5,C0/6,D0/6,F0/6,C0/6,E0/6,C0/6,B-1/5,A0/5,C0/6,C0/6,C0/6,C0/6,E0/6,E0/6,C0/6,A0/5,A0/5,B-1/5,B-1/5,A0/5,B-1/5,B-1/5,C0/5,D0/5,F0/5,A0/5,A0/5,G0/5,F0/5,C0/5,D0/5,F0/5,A0/5,A0/5,G0/5,F0/5,C0/5,D0/5,F0/5,G0/5,G0/5,A0/5,F0/5,A0/5,G0/5,F0/5,F0/5,F0/5,G0/5,A0/5,A0/5,F0/5,C0/5,D0/5,F0/5,A0/5,A0/5,G0/5,F0/5,C0/5,D0/5,F0/5,A0/5,A0/5,G0/5,F0/5,C0/5,D0/5,F0/5,G0/5,G0/5,A0/5,F0/5,A0/5,G0/5,F0/5,C0/6,C0/6,A0/5,F0/5,C0/6,A0/5,G0/5,F0/5,A0/5,A0/5,G0/5,F0/5,A0/5,A0/5,F0/5,C0/5,C0/5,E-1/5,C0/5,C0/5,B-1/4,A0/4,B-1/4,A0/4,C0/5,F0/5,F0/5,F0/5,F0/5,A0/5,A0/5,B-1/5,B-1/5,C0/6,C0/6,B-1/5,C0/6,A0/5,F0/5,F0/5,D0/5,F0/5,F0/5,D0/5,G0/5,D0/5,D0/5,F0/5,F0/5,D0/5,G0/5,G0/5,D0/5,C0/6,C0/6,A0/5,D0/5,F0/5,F0/5,F0/5,G0/5,G0/5,D0/5
A1/5,C1/6,C1/6,A1/5,C1/6,C1/6,D1/6,F1/5,F1/5,A1/5,A1/5,A1/5,A1/5,G1/5,F1/5,F1/5,F1/5,A1/5,F1/6,C1/6,D1/6,C1/6,A1/5,B0/5,B0/5,A1/5,C1/6,D1/5,F1/5,A1/5,A1/5,A1/5,A1/5,F1/5,F1/5,A1/5,C1/6,C1/6,C1/6,B0/5,C1/6,A1/5,F1/5,C1/6,C1/6,C1/6,B0/5,A1/5,C1/6,D1/6,F1/6,C1/6,E1/6,C1/6,B0/5,A1/5,C1/6,C1/6,C1/6,C1/6,E1/6,E1/6,C1/6,A1/5,A1/5,B0/5,B0/5,A1/5,B0/5,B0/5,C1/5,D1/5,F1/5,A1/5,A1/5,G1/5,F1/5,C1/5,D1/5,F1/5,A1/5,A1/5,G1/5,F1/5,C1/5,D1/5,F1/5,G1/5,G1/5,A1/5,F1/5,A1/5,G1/5,F1/5,F1/5,F1/5,G1/5,A1/5,A1/5,F1/5,C1/5,D1/5,F1/5,A1/5,A1/5,G1/5,F1/5,C1/5,D1/5,F1/5,A1/5,A1/5,G1/5,F1/5,C1/5,D1/5,F1/5,G1/5,G1/5,A1/5,F1/5,A1/5,G1/5,F1/5,C1/6,C1/6,A1/5,F1/5,C1/6,A1/5,G1/5,F1/5,A1/5,A1/5,G1/5,F1/5,A1/5,A1/5,F1/5,C1/5,C1/5,E0/5,C1/5,C1/5,B0/4,A1/4,B0/4,A1/4,C1/5,F1/5,F1/5,F1/5,F1/5,A1/5,A1/5,B0/5,B0/5,C1/6,C1/6,B0/5,C1/6,A1/5,F1/5,F1/5,D1/5,F1/5,F1/5,D1/5,G1/5,D1/5,D1/5,F1/5,F1/5,D1/5,G1/5,G1/5,D1/5,C1/6,C1/6,A1/5,D1/5,F1/5,F1/5,F1/5,G1/5,G1/5,D1/5
